group_key,word,count,total_group_count,is_main,variation_rank
touching,touching,224,226,TRUE,1
touching,touuching,1,226,FALSE,2
touching,tuching,1,226,FALSE,3
watching,watching,222,226,TRUE,1
watching,whatching,1,226,FALSE,2
watching,wathcing,1,226,FALSE,3
watching,wathing,1,226,FALSE,4
watching,wating,1,226,FALSE,5
trying,trying,215,218,TRUE,1
trying,triyng,1,218,FALSE,2
trying,tryng,1,218,FALSE,3
trying,tying,1,218,FALSE,4
arm,arm,208,213,TRUE,1
arm,arms,5,213,FALSE,2
attention,attention,211,212,TRUE,1
attention,attencion,1,212,FALSE,2
touch,touch,103,204,TRUE,1
touch,touch,93,204,FALSE,2
touch,touchy,4,204,FALSE,3
touch,tuch,1,204,FALSE,4
touch,tousch,2,204,FALSE,5
touch,touchs,1,204,FALSE,6
friend,friend,174,203,TRUE,1
friend,friends,23,203,FALSE,2
friend,friendly,5,203,FALSE,3
friend,frienfd,1,203,FALSE,4
something,something,184,184,TRUE,1
talking,talking,164,166,TRUE,1
talking,talkin,1,166,FALSE,2
talking,taliking,1,166,FALSE,3
sitting,sitting,153,154,TRUE,1
sitting,siting,1,154,FALSE,2
person,person,132,153,TRUE,1
person,persona,2,153,FALSE,2
person,personal,14,153,FALSE,3
person,persons,4,153,FALSE,4
person,peron,1,153,FALSE,5
get,get,149,151,TRUE,1
get,gets,2,151,FALSE,2
hand,hand,129,141,TRUE,1
hand,hands,12,141,FALSE,2
wants,wants,92,118,TRUE,1
wants,want,19,118,FALSE,2
wants,wanting,7,118,FALSE,3
tv,tv,113,113,TRUE,1
rubbing,rubbing,105,108,TRUE,1
rubbing,rubing,3,108,FALSE,2
child,child,97,100,TRUE,1
child,children,2,100,FALSE,2
child,chid,1,100,FALSE,3
back,back,94,94,TRUE,1
shoulder,shoulder,84,92,TRUE,1
shoulder,shoulders,7,92,FALSE,2
shoulder,shouder,1,92,FALSE,3
someone,someone,91,91,TRUE,1
movie,movie,89,89,TRUE,1
partner,partner,83,87,TRUE,1
partner,partener,1,87,FALSE,2
partner,partnet,1,87,FALSE,3
partner,parter,1,87,FALSE,4
partner,partners,1,87,FALSE,5
feel,feel,68,79,TRUE,1
feel,feels,11,79,FALSE,2
forearm,forearm,76,77,TRUE,1
forearm,forarm,1,77,FALSE,2
gentle,gentle,56,75,TRUE,1
gentle,gentle,19,75,FALSE,2
finger,finger,67,73,TRUE,1
finger,fingers,5,73,FALSE,2
finger,finnger,1,73,FALSE,3
tapping,tapping,71,73,TRUE,1
tapping,tapiing,1,73,FALSE,2
tapping,taping,1,73,FALSE,3
comfort,comfort,51,69,TRUE,1
comfort,confort,5,69,FALSE,2
comfort,comforted,8,69,FALSE,3
comfort,comforts,4,69,FALSE,4
comfort,conforts,1,69,FALSE,5
comforting,comforting,64,66,TRUE,1
comforting,conforting,2,66,FALSE,2
like,like,58,62,TRUE,1
like,likes,4,62,FALSE,2
im,im,60,60,TRUE,1
time,time,41,58,TRUE,1
time,times,17,58,FALSE,2
day,day,4,58,TRUE,1
day,day,54,58,FALSE,2
way,way,56,57,TRUE,1
way,ways,1,57,FALSE,2
conversation,conversation,57,57,TRUE,1
doctor,doctor,53,56,TRUE,1
doctor,doctors,2,56,FALSE,2
doctor,doctot,1,56,FALSE,3
sad,sad,56,56,TRUE,1
work,work,52,52,TRUE,1
couch,couch,50,50,TRUE,1
ask,ask,22,50,TRUE,1
ask,ask,28,50,FALSE,2
family,family,48,49,TRUE,1
family,familly,1,49,FALSE,2
relaxing,relaxing,49,49,TRUE,1
bed,bed,48,48,TRUE,1
telling,telling,47,47,TRUE,1
together,together,46,46,TRUE,1
news,news,46,46,TRUE,1
chilling,chilling,44,45,TRUE,1
chilling,chillung,1,45,FALSE,2
playing,playing,45,45,TRUE,1
bad,bad,45,45,TRUE,1
colleague,colleague,1,44,TRUE,1
colleague,colleague,39,44,FALSE,2
colleague,collegue,2,44,FALSE,3
colleague,colleaue,1,44,FALSE,4
colleague,colleagues,1,44,FALSE,5
next,next,43,43,TRUE,1
waiting,waiting,43,43,TRUE,1
feeling,feeling,40,42,TRUE,1
feeling,feelings,2,42,FALSE,2
need,need,27,42,TRUE,1
need,needs,15,42,FALSE,2
leg,leg,40,42,TRUE,1
leg,legs,2,42,FALSE,2
stranger,stranger,36,40,TRUE,1
stranger,strange,3,40,FALSE,2
stranger,strangers,1,40,FALSE,3
face,face,39,39,TRUE,1
talk,talk,36,37,TRUE,1
talk,talks,1,37,FALSE,2
home,home,37,37,TRUE,1
poking,poking,35,36,TRUE,1
poking,pocking,1,36,FALSE,2
situation,situation,33,35,TRUE,1
situation,situational,1,35,FALSE,2
situation,station,1,35,FALSE,3
caress,caress,16,34,TRUE,1
caress,carecing,1,34,FALSE,2
caress,caresing,1,34,FALSE,3
caress,caresses,12,34,FALSE,4
caress,caressed,1,34,FALSE,5
caress,caress,3,34,FALSE,6
starts,starts,27,34,TRUE,1
starts,start,7,34,FALSE,2
upset,upset,4,33,TRUE,1
upset,upset,29,33,FALSE,2
one,one,33,33,TRUE,1
cuddling,cuddling,31,32,TRUE,1
cuddling,coudling,1,32,FALSE,2
mother,mother,30,32,TRUE,1
mother,aother,1,32,FALSE,2
mother,mohter,1,32,FALSE,3
happened,happened,25,32,TRUE,1
happened,happens,4,32,FALSE,2
happened,happen,2,32,FALSE,3
happened,happend,1,32,FALSE,4
sofa,sofa,32,32,TRUE,1
going,going,32,32,TRUE,1
life,life,28,32,TRUE,1
life,lives,3,32,FALSE,2
life,lifes,1,32,FALSE,3
nt,nt,32,32,TRUE,1
table,table,28,31,TRUE,1
table,able,1,31,FALSE,2
table,tables,2,31,FALSE,3
show,show,31,31,TRUE,1
working,working,1,30,TRUE,1
working,working,29,30,FALSE,2
walk,walk,22,30,TRUE,1
walk,walk,5,30,FALSE,2
walk,walks,3,30,FALSE,3
around,around,30,30,TRUE,1
video,video,26,30,TRUE,1
video,videos,4,30,FALSE,2
take,take,10,29,TRUE,1
take,taking,17,29,FALSE,2
take,takes,2,29,FALSE,3
member,member,27,28,TRUE,1
member,members,1,28,FALSE,2
getting,getting,28,28,TRUE,1
chat,chat,21,28,TRUE,1
chat,chat,7,28,FALSE,2
girlfriend,girlfriend,26,27,TRUE,1
girlfriend,girlfirend,1,27,FALSE,2
pain,pain,27,27,TRUE,1
touched,touched,25,27,TRUE,1
touched,toutches,1,27,FALSE,2
touched,touhches,1,27,FALSE,3
skin,skin,26,26,TRUE,1
patting,patting,22,26,TRUE,1
patting,petting,4,26,FALSE,2
know,know,25,26,TRUE,1
know,knows,1,26,FALSE,2
romantic,romantic,25,25,TRUE,1
try,try,12,25,TRUE,1
try,tries,13,25,FALSE,2
make,make,25,25,TRUE,1
comes,comes,21,25,TRUE,1
comes,come,4,25,FALSE,2
behind,behind,25,25,TRUE,1
rub,rub,16,25,TRUE,1
rub,rub,9,25,FALSE,2
lying,lying,24,24,TRUE,1
maybe,maybe,24,24,TRUE,1
checking,checking,24,24,TRUE,1
head,head,24,24,TRUE,1
asleep,asleep,16,24,TRUE,1
asleep,sleep,8,24,FALSE,2
massage,massage,19,24,TRUE,1
massage,massages,3,24,FALSE,2
massage,massaged,2,24,FALSE,3
catch,catch,7,22,TRUE,1
catch,catch,15,22,FALSE,2
phone,phone,20,22,TRUE,1
phone,phones,2,22,FALSE,2
problems,problems,16,22,TRUE,1
problems,problem,6,22,FALSE,2
emotional,emotional,18,22,TRUE,1
emotional,emotions,2,22,FALSE,2
emotional,emotionally,2,22,FALSE,3
cry,cry,21,22,TRUE,1
cry,cry,1,22,FALSE,2
see,see,22,22,TRUE,1
affection,affection,21,21,TRUE,1
making,making,21,21,TRUE,1
reassured,reassured,15,21,TRUE,1
reassured,reassure,4,21,FALSE,2
reassured,reassured,2,21,FALSE,3
calm,calm,20,21,TRUE,1
calm,calms,1,21,FALSE,2
husband,husband,20,21,TRUE,1
husband,housband,1,21,FALSE,2
therapist,therapist,21,21,TRUE,1
stroking,stroking,21,21,TRUE,1
outside,outside,21,21,TRUE,1
another,another,20,20,TRUE,1
dinner,dinner,20,20,TRUE,1
people,people,20,20,TRUE,1
wake,wake,8,20,TRUE,1
wake,wake,9,20,FALSE,2
wake,wakes,1,20,FALSE,3
wake,awake,2,20,FALSE,4
good,good,19,19,TRUE,1
left,left,19,19,TRUE,1
pressure,pressure,18,19,TRUE,1
pressure,presure,1,19,FALSE,2
would,would,18,18,TRUE,1
close,close,2,18,TRUE,1
close,close,14,18,FALSE,2
close,closer,2,18,FALSE,3
repeatedly,repeatedly,3,18,TRUE,1
repeatedly,repeatedly,15,18,FALSE,2
television,television,18,18,TRUE,1
mom,mom,18,18,TRUE,1
area,area,16,18,TRUE,1
area,areas,2,18,FALSE,2
annoy,annoy,18,18,TRUE,1
sister,sister,16,17,TRUE,1
sister,sisters,1,17,FALSE,2
room,room,17,17,TRUE,1
probably,probably,17,17,TRUE,1
question,question,3,17,TRUE,1
question,question,14,17,FALSE,2
grab,grab,14,17,TRUE,1
grab,grabs,3,17,FALSE,2
play,play,2,17,TRUE,1
play,play,15,17,FALSE,2
hurt,hurt,11,17,TRUE,1
hurt,hurts,6,17,FALSE,2
kid,kid,11,17,TRUE,1
kid,kids,6,17,FALSE,2
taps,taps,12,17,TRUE,1
taps,tap,5,17,FALSE,2
pats,pats,12,16,TRUE,1
pats,pat,4,16,FALSE,2
laying,laying,16,16,TRUE,1
watch,watch,15,16,TRUE,1
watch,watches,1,16,FALSE,2
class,class,16,16,TRUE,1
bored,bored,16,16,TRUE,1
us,us,16,16,TRUE,1
son,son,16,16,TRUE,1
calling,calling,16,16,TRUE,1
things,things,12,16,TRUE,1
things,thing,4,16,FALSE,2
long,long,16,16,TRUE,1
told,told,15,15,TRUE,1
check,check,2,15,TRUE,1
check,check,13,15,FALSE,2
looking,looking,15,15,TRUE,1
share,share,11,15,TRUE,1
share,shared,4,15,FALSE,2
tell,tell,13,15,TRUE,1
tell,tells,2,15,FALSE,2
hear,hear,8,15,TRUE,1
hear,heard,3,15,FALSE,2
hear,hearing,4,15,FALSE,3
boyfriend,boyfriend,14,15,TRUE,1
boyfriend,byofriend,1,15,FALSE,2
annoying,annoying,14,15,TRUE,1
annoying,annoyingly,1,15,FALSE,2
looks,looks,8,15,TRUE,1
looks,look,7,15,FALSE,2
moment,moment,14,15,TRUE,1
moment,momment,1,15,FALSE,2
received,received,12,15,TRUE,1
received,receive,3,15,FALSE,2
else,else,15,15,TRUE,1
consoling,consoling,14,14,TRUE,1
neck,neck,14,14,TRUE,1
came,came,1,14,TRUE,1
came,came,13,14,FALSE,2
playful,playful,5,14,TRUE,1
playful,playful,9,14,FALSE,2
music,music,14,14,TRUE,1
body,body,14,14,TRUE,1
difficult,difficult,12,14,TRUE,1
difficult,difficulty,2,14,FALSE,2
na,na,14,14,TRUE,1
game,game,8,13,TRUE,1
game,games,5,13,FALSE,2
lost,lost,13,13,TRUE,1
fun,fun,13,13,TRUE,1
listening,listening,13,13,TRUE,1
lightly,lightly,13,13,TRUE,1
nervous,nervous,10,13,TRUE,1
nervous,nervious,1,13,FALSE,2
nervous,nervously,1,13,FALSE,3
nervous,nerveous,1,13,FALSE,4
showing,showing,13,13,TRUE,1
reading,reading,13,13,TRUE,1
sit,sit,13,13,TRUE,1
lunch,lunch,13,13,TRUE,1
could,could,13,13,TRUE,1
giving,giving,13,13,TRUE,1
hugging,hugging,13,13,TRUE,1
distracted,distracted,11,13,TRUE,1
distracted,distract,1,13,FALSE,2
distracted,distractly,1,13,FALSE,3
went,went,13,13,TRUE,1
strokes,strokes,2,12,TRUE,1
strokes,strokes,8,12,FALSE,2
strokes,stroke,2,12,FALSE,3
calming,calming,11,12,TRUE,1
calming,calmimg,1,12,FALSE,2
love,love,1,12,TRUE,1
love,love,6,12,FALSE,2
love,loved,5,12,FALSE,3
using,using,12,12,TRUE,1
exam,exam,2,12,TRUE,1
exam,exam,10,12,FALSE,2
chest,chest,12,12,TRUE,1
massaging,massaging,12,12,TRUE,1
test,test,4,12,TRUE,1
test,test,8,12,FALSE,2
meeting,meeting,12,12,TRUE,1
cared,cared,12,12,TRUE,1
currently,currently,3,12,TRUE,1
currently,currently,9,12,FALSE,2
two,two,12,12,TRUE,1
cold,cold,12,12,TRUE,1
cream,cream,12,12,TRUE,1
softly,softly,12,12,TRUE,1
nephew,nephew,12,12,TRUE,1
brother,brother,1,12,TRUE,1
brother,brother,9,12,FALSE,2
brother,bothers,2,12,FALSE,3
coffee,coffee,11,12,TRUE,1
coffee,cofee,1,12,FALSE,2
stress,stress,3,11,TRUE,1
stress,stressed,8,11,FALSE,2
food,food,11,11,TRUE,1
front,front,11,11,TRUE,1
coworker,coworker,7,11,TRUE,1
coworker,coworkers,3,11,FALSE,2
coworker,worker,1,11,FALSE,3
speak,speak,8,11,TRUE,1
speak,speak,3,11,FALSE,2
date,date,10,11,TRUE,1
date,dates,1,11,FALSE,2
street,street,11,11,TRUE,1
help,help,10,11,TRUE,1
help,helps,1,11,FALSE,2
pass,pass,6,11,TRUE,1
pass,passing,5,11,FALSE,2
call,call,11,11,TRUE,1
warm,warm,11,11,TRUE,1
hair,hair,10,11,TRUE,1
hair,hairs,1,11,FALSE,2
jokingly,jokingly,8,11,TRUE,1
jokingly,jokingly,3,11,FALSE,2
wife,wife,11,11,TRUE,1
part,part,11,11,TRUE,1
bus,bus,11,11,TRUE,1
go,go,11,11,TRUE,1
order,order,10,11,TRUE,1
order,orders,1,11,FALSE,2
cheer,cheer,11,11,TRUE,1
discussing,discussing,8,10,TRUE,1
discussing,discussion,2,10,FALSE,2
drinking,drinking,10,10,TRUE,1
hanging,hanging,10,10,TRUE,1
examining,examining,10,10,TRUE,1
manner,manner,9,10,TRUE,1
manner,manera,1,10,FALSE,2
visiting,visiting,10,10,TRUE,1
event,event,7,10,TRUE,1
event,events,3,10,FALSE,2
affectionate,affectionate,8,10,TRUE,1
affectionate,affectionately,2,10,FALSE,2
kitchen,kitchen,10,10,TRUE,1
move,move,2,10,TRUE,1
move,move,4,10,FALSE,2
move,movement,2,10,FALSE,3
move,moves,2,10,FALSE,4
issues,issues,9,10,TRUE,1
issues,issue,1,10,FALSE,2
slowly,slowly,10,10,TRUE,1
light,light,10,10,TRUE,1
physical,physical,10,10,TRUE,1
cook,cook,10,10,TRUE,1
right,right,10,10,TRUE,1
nurse,nurse,1,10,TRUE,1
nurse,nurse,9,10,FALSE,2
pressing,pressing,10,10,TRUE,1
give,give,10,10,TRUE,1
wrist,wrist,10,10,TRUE,1
intimate,intimate,7,10,TRUE,1
intimate,initiate,3,10,FALSE,2
therapy,therapy,10,10,TRUE,1
lower,lower,10,10,TRUE,1
without,without,9,9,TRUE,1
console,console,7,9,TRUE,1
console,consoled,1,9,FALSE,2
console,consol,1,9,FALSE,3
drinks,drinks,5,9,TRUE,1
drinks,drink,4,9,FALSE,2
upper,upper,8,9,TRUE,1
upper,uper,1,9,FALSE,2
bench,bench,9,9,TRUE,1
computer,computer,8,9,TRUE,1
computer,computers,1,9,FALSE,2
shop,shop,3,9,TRUE,1
shop,shopping,6,9,FALSE,2
thigh,thigh,8,9,TRUE,1
thigh,thighs,1,9,FALSE,2
enjoying,enjoying,9,9,TRUE,1
important,important,8,9,TRUE,1
important,importance,1,9,FALSE,2
pointy,pointy,9,9,TRUE,1
daughter,daughter,9,9,TRUE,1
driving,driving,9,9,TRUE,1
fell,fell,9,9,TRUE,1
place,place,6,9,TRUE,1
place,places,2,9,FALSE,2
place,placed,1,9,FALSE,3
happening,happening,9,9,TRUE,1
better,better,9,9,TRUE,1
suddenly,suddenly,9,9,TRUE,1
morning,morning,1,9,TRUE,1
morning,morning,8,9,FALSE,2
cousin,cousin,8,9,TRUE,1
cousin,cousing,1,9,FALSE,2
sexual,sexual,1,9,TRUE,1
sexual,sexual,8,9,FALSE,2
jestem,jestem,9,9,TRUE,1
spending,spending,8,8,TRUE,1
standing,standing,8,8,TRUE,1
focusing,focusing,8,8,TRUE,1
done,done,8,8,TRUE,1
eye,eye,4,8,TRUE,1
eye,eye,4,8,FALSE,2
spot,spot,8,8,TRUE,1
side,side,8,8,TRUE,1
stressful,stressful,6,8,TRUE,1
stressful,stresful,1,8,FALSE,2
stressful,stressfull,1,8,FALSE,3
task,task,8,8,TRUE,1
mine,mine,8,8,TRUE,1
book,book,7,8,TRUE,1
book,books,1,8,FALSE,2
ready,ready,7,8,TRUE,1
ready,read,1,8,FALSE,2
joke,joke,7,8,TRUE,1
joke,jokes,1,8,FALSE,2
felt,felt,8,8,TRUE,1
decide,decide,2,8,TRUE,1
decide,decide,3,8,FALSE,2
decide,decided,3,8,FALSE,3
hard,hard,8,8,TRUE,1
whilst,whilst,8,8,TRUE,1
holding,holding,8,8,TRUE,1
nice,nice,8,8,TRUE,1
deep,deep,8,8,TRUE,1
busy,busy,8,8,TRUE,1
headphones,headphones,6,8,TRUE,1
headphones,earphones,2,8,FALSE,2
relaxed,relaxed,7,8,TRUE,1
relaxed,relaxes,1,8,FALSE,2
leave,leave,3,8,TRUE,1
leave,leave,4,8,FALSE,2
leave,leaves,1,8,FALSE,3
saying,saying,8,8,TRUE,1
away,away,8,8,TRUE,1
comfortable,comfortable,7,8,TRUE,1
comfortable,comfortable,1,8,FALSE,2
poke,poke,4,8,TRUE,1
poke,poke,2,8,FALSE,2
poke,pokes,2,8,FALSE,3
parents,parents,3,8,TRUE,1
parents,parents,5,8,FALSE,2
find,find,6,8,TRUE,1
find,finds,2,8,FALSE,2
break,break,8,8,TRUE,1
father,father,8,8,TRUE,1
line,line,8,8,TRUE,1
shehe,shehe,8,8,TRUE,1
got,got,8,8,TRUE,1
also,also,8,8,TRUE,1
project,project,2,7,TRUE,1
project,project,5,7,FALSE,2
seated,seated,7,7,TRUE,1
draw,draw,6,7,TRUE,1
draw,drawn,1,7,FALSE,2
several,several,7,7,TRUE,1
film,film,6,7,TRUE,1
film,filme,1,7,FALSE,2
helping,helping,7,7,TRUE,1
finished,finished,5,7,TRUE,1
finished,finish,2,7,FALSE,2
teacher,teacher,7,7,TRUE,1
sleeping,sleeping,7,7,TRUE,1
muscle,muscle,6,7,TRUE,1
muscle,muscles,1,7,FALSE,2
relative,relative,7,7,TRUE,1
wanted,wanted,7,7,TRUE,1
laughing,laughing,7,7,TRUE,1
support,support,5,7,TRUE,1
support,supports,2,7,FALSE,2
store,store,3,7,TRUE,1
store,sore,4,7,FALSE,2
cuddle,cuddle,4,7,TRUE,1
cuddle,cuddles,1,7,FALSE,2
cuddle,cuddled,2,7,FALSE,3
examination,examination,7,7,TRUE,1
heshe,heshe,7,7,TRUE,1
desk,desk,7,7,TRUE,1
favorite,favorite,4,7,TRUE,1
favorite,favourite,3,7,FALSE,2
grandma,grandma,6,7,TRUE,1
grandma,grandpa,1,7,FALSE,2
everything,everything,7,7,TRUE,1
professional,professional,7,7,TRUE,1
rubbed,rubbed,7,7,TRUE,1
hug,hug,4,7,TRUE,1
hug,hug,3,7,FALSE,2
lot,lot,7,7,TRUE,1
made,made,7,7,TRUE,1
normal,normal,5,7,TRUE,1
normal,normally,2,7,FALSE,2
anxiety,anxiety,7,7,TRUE,1
pleasant,pleasant,5,7,TRUE,1
pleasant,unpleasant,2,7,FALSE,2
soft,soft,7,7,TRUE,1
session,session,6,7,TRUE,1
session,sessions,1,7,FALSE,2
seat,seat,7,7,TRUE,1
old,old,7,7,TRUE,1
classmate,classmate,7,7,TRUE,1
car,car,7,7,TRUE,1
blood,blood,7,7,TRUE,1
rest,rest,7,7,TRUE,1
rough,rough,6,7,TRUE,1
rough,trough,1,7,FALSE,2
might,might,7,7,TRUE,1
una,una,7,7,TRUE,1
evening,evening,6,6,TRUE,1
snacks,snacks,3,6,TRUE,1
snacks,snack,3,6,FALSE,2
examine,examine,3,6,TRUE,1
examine,examined,2,6,FALSE,2
examine,examine,1,6,FALSE,3
la,la,6,6,TRUE,1
gesture,gesture,5,6,TRUE,1
gesture,gestures,1,6,FALSE,2
weird,weird,6,6,TRUE,1
bothering,bothering,6,6,TRUE,1
interested,interested,3,6,TRUE,1
interested,interested,3,6,FALSE,2
appointment,appointment,6,6,TRUE,1
best,best,6,6,TRUE,1
tough,tough,6,6,TRUE,1
palm,palm,6,6,TRUE,1
pay,pay,1,6,TRUE,1
pay,pay,5,6,FALSE,2
sense,sense,5,6,TRUE,1
sense,senses,1,6,FALSE,2
happy,happy,6,6,TRUE,1
group,group,5,6,TRUE,1
group,groups,1,6,FALSE,2
pet,pet,3,6,TRUE,1
pet,pet,3,6,FALSE,2
said,said,6,6,TRUE,1
lesson,lesson,5,6,TRUE,1
lesson,lesion,1,6,FALSE,2
let,let,5,6,TRUE,1
let,letting,1,6,FALSE,2
house,house,5,6,TRUE,1
house,houses,1,6,FALSE,2
stomach,stomach,6,6,TRUE,1
lecture,lecture,6,6,TRUE,1
laugh,laugh,4,6,TRUE,1
laugh,laughs,2,6,FALSE,2
sensation,sensation,1,6,TRUE,1
sensation,sensation,4,6,FALSE,2
sensation,sensations,1,6,FALSE,3
story,story,6,6,TRUE,1
treatment,treatment,6,6,TRUE,1
nieces,nieces,6,6,TRUE,1
school,school,6,6,TRUE,1
series,series,6,6,TRUE,1
almost,almost,6,6,TRUE,1
health,health,6,6,TRUE,1
describing,describing,6,6,TRUE,1
stuff,stuff,5,6,TRUE,1
